customer_id,age,gender,location,favorite_category,total_spend,average_order_value,avg_review_rating,avg_previous_purchases,avg_annual_frequency,discount_dependency_score,promo_dependency_score,subscription_score,preferred_payment_method,preferred_shipping_type,satisfaction_flag,total_spend_norm,average_order_value_norm,avg_previous_purchases_norm,avg_annual_frequency_norm,avg_review_rating_norm,discount_dependency_score_norm,promo_dependency_score_norm,subscription_score_norm,loyalty_score_1,loyalty_score_2,final_loyalty_score,value_tier,promo_dependency_segment,customer_segment,cluster
1515,26,Male,Utah,Footwear,90,90.0,3.9,1.0,52.0,1.0,1.0,0.0,Venmo,2-Day Shipping,Neutral,0.875,0.875,0.0,0.9999999999999999,0.56,1.0,1.0,0.0,0.5625,0.14,0.39349999999999996,Premium Value,Highly Promo Dependent,Occasional Customer,0
1516,39,Male,Indiana,Clothing,93,93.0,3.9,34.0,52.0,1.0,1.0,0.0,Cash,2-Day Shipping,Neutral,0.9125000000000001,0.9125000000000001,0.673469387755102,0.9999999999999999,0.56,1.0,1.0,0.0,0.8431377551020408,0.3420408163265306,0.6426989795918367,Premium Value,Highly Promo Dependent,Occasional Customer,0
1517,20,Male,Nevada,Clothing,68,68.0,4.5,5.0,26.0,1.0,1.0,0.0,Bank Transfer,Express,High Satisfaction,0.6000000000000001,0.6000000000000001,0.08163265306122448,0.49019607843137253,0.8,1.0,1.0,0.0,0.3597118847539016,0.22448979591836735,0.3056230492196879,High Value,Highly Promo Dependent,Occasional Customer,0
1518,57,Male,New Hampshire,Accessories,41,41.0,3.4,12.0,4.0,1.0,1.0,0.0,Cash,Standard,Neutral,0.26250000000000007,0.26250000000000007,0.22448979591836735,0.058823529411764705,0.3600000000000001,1.0,1.0,0.0,0.18619297719087635,0.15734693877551023,0.17465456182472988,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1519,68,Male,New York,Accessories,73,73.0,4.1,14.0,26.0,1.0,1.0,0.0,Venmo,Next Day Air,High Satisfaction,0.6625000000000001,0.6625000000000001,0.26530612244897955,0.49019607843137253,0.6399999999999999,1.0,1.0,0.0,0.4519312725090036,0.23959183673469384,0.3669954981992797,High Value,Highly Promo Dependent,Occasional Customer,0
1520,50,Male,Texas,Accessories,73,73.0,4.9,40.0,52.0,1.0,1.0,0.0,PayPal,Next Day Air,High Satisfaction,0.6625000000000001,0.6625000000000001,0.7959183673469387,0.9999999999999999,0.9600000000000002,1.0,1.0,0.0,0.8171173469387755,0.4787755102040816,0.6817806122448979,High Value,Highly Promo Dependent,Potential Loyalist,0
1521,21,Male,Iowa,Accessories,66,66.0,4.4,39.0,4.0,1.0,1.0,0.0,Cash,2-Day Shipping,High Satisfaction,0.5750000000000001,0.5750000000000001,0.7755102040816325,0.058823529411764705,0.7600000000000002,1.0,1.0,0.0,0.5003511404561825,0.4226530612244898,0.4692719087635054,High Value,Highly Promo Dependent,Occasional Customer,0
1522,29,Male,Washington,Accessories,59,59.0,2.7,50.0,52.0,1.0,1.0,0.0,Bank Transfer,2-Day Shipping,Low Satisfaction,0.48750000000000004,0.48750000000000004,1.0,0.9999999999999999,0.08000000000000007,1.0,1.0,0.0,0.84625,0.32,0.6357499999999999,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1523,38,Male,Tennessee,Clothing,72,72.0,4.8,5.0,12.0,1.0,1.0,0.0,Debit Card,Free Shipping,High Satisfaction,0.65,0.65,0.08163265306122448,0.21568627450980393,0.9199999999999999,1.0,1.0,0.0,0.292358943577431,0.25448979591836735,0.2772112845138055,High Value,Highly Promo Dependent,Occasional Customer,0
1524,54,Male,Georgia,Clothing,88,88.0,3.3,35.0,1.0,1.0,1.0,0.0,Debit Card,2-Day Shipping,Neutral,0.8500000000000001,0.8500000000000001,0.693877551020408,0.0,0.32000000000000006,1.0,1.0,0.0,0.5325510204081632,0.28816326530612246,0.4347959183673469,Premium Value,Highly Promo Dependent,Occasional Customer,0
1525,22,Male,Massachusetts,Clothing,76,76.0,4.4,6.0,26.0,1.0,1.0,0.0,Cash,Free Shipping,High Satisfaction,0.7000000000000001,0.7000000000000001,0.10204081632653061,0.49019607843137253,0.7600000000000002,1.0,1.0,0.0,0.397875150060024,0.22061224489795925,0.3269699879951981,High Value,Highly Promo Dependent,Occasional Customer,0
1526,29,Male,Oregon,Accessories,31,31.0,4.6,22.0,26.0,1.0,1.0,0.0,Cash,2-Day Shipping,High Satisfaction,0.1375,0.1375,0.4285714285714285,0.49019607843137253,0.8399999999999999,1.0,1.0,0.0,0.3597373949579832,0.3385714285714285,0.35127100840336134,Low Value,Highly Promo Dependent,Bargain Hunter,0
1527,41,Male,Oklahoma,Outerwear,22,22.0,3.1,27.0,12.0,1.0,1.0,0.0,PayPal,Next Day Air,Neutral,0.025000000000000022,0.025000000000000022,0.5306122448979591,0.21568627450980393,0.2400000000000002,1.0,1.0,0.0,0.28445078031212484,0.21918367346938777,0.25834393757503005,Low Value,Highly Promo Dependent,Bargain Hunter,0
1528,26,Male,Wisconsin,Accessories,75,75.0,4.5,33.0,26.0,1.0,1.0,0.0,Debit Card,2-Day Shipping,High Satisfaction,0.6875,0.6875,0.6530612244897959,0.49019607843137253,0.8,1.0,1.0,0.0,0.6145333133253301,0.39591836734693875,0.5270873349339735,High Value,Highly Promo Dependent,Potential Loyalist,0
1529,69,Male,Oregon,Clothing,75,75.0,4.0,47.0,26.0,1.0,1.0,0.0,Venmo,Store Pickup,High Satisfaction,0.6875,0.6875,0.9387755102040816,0.49019607843137253,0.6000000000000001,1.0,1.0,0.0,0.7288190276110444,0.4316326530612245,0.6099444777911165,High Value,Highly Promo Dependent,Potential Loyalist,0
1530,20,Male,Georgia,Accessories,63,63.0,3.1,48.0,26.0,1.0,1.0,0.0,Credit Card,Free Shipping,Neutral,0.5375000000000001,0.5375000000000001,0.9591836734693877,0.49019607843137253,0.2400000000000002,1.0,1.0,0.0,0.6919822929171668,0.34775510204081633,0.5542914165666266,High Value,Highly Promo Dependent,Occasional Customer,0
1531,59,Male,New Mexico,Outerwear,21,21.0,3.9,22.0,4.0,1.0,1.0,0.0,Bank Transfer,Next Day Air,Neutral,0.012500000000000011,0.012500000000000011,0.4285714285714285,0.058823529411764705,0.56,1.0,1.0,0.0,0.1928256302521008,0.26857142857142857,0.2231239495798319,Low Value,Highly Promo Dependent,Bargain Hunter,0
1532,63,Male,Mississippi,Accessories,83,83.0,4.5,8.0,26.0,1.0,1.0,0.0,PayPal,Next Day Air,High Satisfaction,0.7875000000000001,0.7875000000000001,0.14285714285714285,0.49019607843137253,0.8,1.0,1.0,0.0,0.4404516806722689,0.24285714285714285,0.36141386554621846,Premium Value,Highly Promo Dependent,Occasional Customer,0
1533,68,Male,Wisconsin,Outerwear,46,46.0,4.4,5.0,4.0,1.0,1.0,0.0,PayPal,Next Day Air,High Satisfaction,0.32500000000000007,0.32500000000000007,0.08163265306122448,0.058823529411764705,0.7600000000000002,1.0,1.0,0.0,0.1478001200480192,0.2144897959183674,0.17447599039615846,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1534,50,Male,New Hampshire,Footwear,59,59.0,3.6,16.0,4.0,1.0,1.0,0.0,Bank Transfer,2-Day Shipping,Neutral,0.48750000000000004,0.48750000000000004,0.3061224489795918,0.058823529411764705,0.44000000000000017,1.0,1.0,0.0,0.28634603841536616,0.20183673469387758,0.2525423169267707,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1535,55,Male,Wyoming,Clothing,66,66.0,3.4,26.0,26.0,1.0,1.0,0.0,Venmo,Free Shipping,Neutral,0.5750000000000001,0.5750000000000001,0.510204081632653,0.49019607843137253,0.3600000000000001,1.0,1.0,0.0,0.523640456182473,0.24306122448979592,0.4114087635054022,High Value,Highly Promo Dependent,Occasional Customer,0
1536,36,Male,West Virginia,Footwear,74,74.0,4.0,8.0,12.0,1.0,1.0,0.0,Venmo,2-Day Shipping,High Satisfaction,0.675,0.675,0.14285714285714285,0.21568627450980393,0.6000000000000001,1.0,1.0,0.0,0.32434873949579834,0.19285714285714287,0.2717521008403362,High Value,Highly Promo Dependent,Occasional Customer,0
1537,18,Male,Michigan,Accessories,82,82.0,2.6,17.0,4.0,1.0,1.0,0.0,Cash,Store Pickup,Low Satisfaction,0.7750000000000001,0.7750000000000001,0.32653061224489793,0.058823529411764705,0.040000000000000036,1.0,1.0,0.0,0.38075930372148864,0.10795918367346939,0.2716392557022809,Premium Value,Highly Promo Dependent,At Risk,0
1538,68,Male,Alaska,Footwear,89,89.0,3.2,50.0,1.0,1.0,1.0,0.0,Venmo,Next Day Air,Neutral,0.8625,0.8625,1.0,0.0,0.28000000000000025,1.0,1.0,0.0,0.65875,0.37000000000000005,0.54325,Premium Value,Highly Promo Dependent,Occasional Customer,0
1539,56,Male,Illinois,Clothing,65,65.0,3.2,22.0,26.0,1.0,1.0,0.0,Venmo,Standard,Neutral,0.5625,0.5625,0.4285714285714285,0.49019607843137253,0.28000000000000025,1.0,1.0,0.0,0.4872373949579831,0.1985714285714286,0.3717710084033613,High Value,Highly Promo Dependent,Occasional Customer,0
1540,32,Male,Hawaii,Accessories,55,55.0,5.0,19.0,4.0,1.0,1.0,0.0,Cash,2-Day Shipping,High Satisfaction,0.4375,0.4375,0.36734693877551017,0.058823529411764705,1.0,1.0,1.0,0.0,0.29583583433373345,0.36020408163265305,0.3215831332533013,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1541,28,Male,Colorado,Clothing,95,95.0,2.9,14.0,12.0,1.0,1.0,0.0,Bank Transfer,Next Day Air,Low Satisfaction,0.9375,0.9375,0.26530612244897955,0.21568627450980393,0.15999999999999992,1.0,1.0,0.0,0.452078331332533,0.11959183673469384,0.31908373349339736,Premium Value,Highly Promo Dependent,At Risk,0
1542,24,Male,Illinois,Accessories,77,77.0,2.9,35.0,26.0,1.0,1.0,0.0,Cash,Store Pickup,Low Satisfaction,0.7125,0.7125,0.693877551020408,0.49019607843137253,0.15999999999999992,1.0,1.0,0.0,0.6383598439375749,0.2481632653061224,0.4822812124849939,High Value,Highly Promo Dependent,Occasional Customer,0
1543,59,Male,Hawaii,Clothing,44,44.0,3.5,43.0,52.0,1.0,1.0,0.0,PayPal,Next Day Air,Neutral,0.30000000000000004,0.30000000000000004,0.8571428571428571,0.9999999999999999,0.40000000000000013,1.0,1.0,0.0,0.7328571428571429,0.35714285714285715,0.5825714285714286,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1544,56,Male,Wisconsin,Clothing,89,89.0,4.0,24.0,1.0,1.0,1.0,0.0,Venmo,Standard,High Satisfaction,0.8625,0.8625,0.4693877551020408,0.0,0.6000000000000001,1.0,1.0,0.0,0.4465051020408163,0.2908163265306123,0.38422959183673466,Premium Value,Highly Promo Dependent,Occasional Customer,0
1545,30,Male,Arkansas,Accessories,24,24.0,3.9,17.0,26.0,1.0,1.0,0.0,Debit Card,Standard,Neutral,0.050000000000000044,0.050000000000000044,0.32653061224489793,0.49019607843137253,0.56,1.0,1.0,0.0,0.2926710684273709,0.2379591836734694,0.2707863145258103,Low Value,Highly Promo Dependent,Bargain Hunter,0
1546,48,Male,Delaware,Accessories,43,43.0,4.9,49.0,1.0,1.0,1.0,0.0,Bank Transfer,Store Pickup,High Satisfaction,0.2875,0.2875,0.9795918367346937,0.0,0.9600000000000002,1.0,1.0,0.0,0.4780867346938775,0.5338775510204081,0.5004030612244897,Medium Value,Highly Promo Dependent,Potential Loyalist,0
1547,60,Male,Oregon,Footwear,51,51.0,3.8,17.0,1.0,1.0,1.0,0.0,Bank Transfer,Express,Neutral,0.38750000000000007,0.38750000000000007,0.32653061224489793,0.0,0.52,1.0,1.0,0.0,0.2468622448979592,0.2279591836734694,0.23930102040816328,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1548,46,Male,South Carolina,Accessories,46,46.0,3.5,40.0,4.0,1.0,1.0,0.0,Cash,Standard,Neutral,0.32500000000000007,0.32500000000000007,0.7959183673469387,0.058823529411764705,0.40000000000000013,1.0,1.0,0.0,0.43351440576230493,0.3387755102040816,0.39561884753901555,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1549,69,Male,Maryland,Clothing,32,32.0,3.7,43.0,52.0,1.0,1.0,0.0,Bank Transfer,Store Pickup,Neutral,0.15000000000000002,0.15000000000000002,0.8571428571428571,0.9999999999999999,0.4800000000000002,1.0,1.0,0.0,0.6878571428571427,0.37714285714285717,0.5635714285714285,Low Value,Highly Promo Dependent,Bargain Hunter,0
1550,19,Male,Kansas,Footwear,55,55.0,2.9,19.0,4.0,1.0,1.0,0.0,Debit Card,2-Day Shipping,Low Satisfaction,0.4375,0.4375,0.36734693877551017,0.058823529411764705,0.15999999999999992,1.0,1.0,0.0,0.29583583433373345,0.15020408163265303,0.23758313325330127,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1551,66,Male,Arkansas,Accessories,26,26.0,2.8,40.0,4.0,1.0,1.0,0.0,Bank Transfer,Free Shipping,Low Satisfaction,0.07500000000000001,0.07500000000000001,0.7959183673469387,0.058823529411764705,0.11999999999999988,1.0,1.0,0.0,0.3585144057623049,0.2687755102040815,0.3226188475390156,Low Value,Highly Promo Dependent,Bargain Hunter,0
1552,64,Male,Minnesota,Accessories,29,29.0,3.7,13.0,12.0,1.0,1.0,0.0,Credit Card,2-Day Shipping,Neutral,0.11250000000000004,0.11250000000000004,0.24489795918367344,0.21568627450980393,0.4800000000000002,1.0,1.0,0.0,0.19641506602641057,0.19346938775510208,0.19523679471788719,Low Value,Highly Promo Dependent,Bargain Hunter,0
1553,54,Male,New Mexico,Clothing,49,49.0,3.0,20.0,12.0,1.0,1.0,0.0,Credit Card,Express,Neutral,0.36250000000000004,0.36250000000000004,0.38775510204081626,0.21568627450980393,0.20000000000000018,1.0,1.0,0.0,0.3285579231692677,0.16632653061224492,0.2636653661464586,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1554,27,Male,Delaware,Clothing,45,45.0,4.8,21.0,4.0,1.0,1.0,0.0,Debit Card,Free Shipping,High Satisfaction,0.3125,0.3125,0.4081632653061224,0.058823529411764705,0.9199999999999999,1.0,1.0,0.0,0.27466236494597834,0.3524489795918367,0.3057770108043217,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1555,64,Male,Utah,Clothing,48,48.0,2.7,18.0,26.0,1.0,1.0,0.0,Cash,Standard,Low Satisfaction,0.3500000000000001,0.3500000000000001,0.346938775510204,0.49019607843137253,0.08000000000000007,1.0,1.0,0.0,0.39083433373349336,0.12408163265306123,0.2841332533013205,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1556,43,Male,Ohio,Clothing,47,47.0,4.5,44.0,4.0,1.0,1.0,0.0,Cash,Free Shipping,High Satisfaction,0.3375,0.3375,0.8775510204081631,0.058823529411764705,0.8,1.0,1.0,0.0,0.4699174669867947,0.4632653061224489,0.4672566026410564,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1557,43,Male,Alabama,Clothing,57,57.0,2.7,26.0,4.0,1.0,1.0,0.0,Credit Card,Standard,Low Satisfaction,0.4625,0.4625,0.510204081632653,0.058823529411764705,0.08000000000000007,1.0,1.0,0.0,0.3604786914765906,0.1730612244897959,0.28551170468187276,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1558,27,Male,South Dakota,Accessories,34,34.0,3.5,34.0,4.0,1.0,1.0,0.0,PayPal,Next Day Air,Neutral,0.17500000000000004,0.17500000000000004,0.673469387755102,0.058823529411764705,0.40000000000000013,1.0,1.0,0.0,0.3395348139255702,0.3020408163265306,0.3245372148859544,Low Value,Highly Promo Dependent,Bargain Hunter,0
1559,35,Male,New Mexico,Accessories,75,75.0,3.5,24.0,4.0,1.0,1.0,0.0,Credit Card,Express,Neutral,0.6875,0.6875,0.4693877551020408,0.058823529411764705,0.40000000000000013,1.0,1.0,0.0,0.4116521608643457,0.24081632653061227,0.34331782713085235,High Value,Highly Promo Dependent,Occasional Customer,0
1560,43,Male,Oregon,Accessories,94,94.0,4.5,23.0,26.0,1.0,1.0,0.0,PayPal,Store Pickup,High Satisfaction,0.925,0.925,0.44897959183673464,0.49019607843137253,0.8,1.0,1.0,0.0,0.6041506602641056,0.3346938775510204,0.49636794717887156,Premium Value,Highly Promo Dependent,Occasional Customer,0
1561,57,Male,Oregon,Accessories,84,84.0,3.8,3.0,52.0,1.0,1.0,0.0,Debit Card,Free Shipping,Neutral,0.8,0.8,0.04081632653061225,0.9999999999999999,0.52,1.0,1.0,0.0,0.5563265306122448,0.14224489795918369,0.3906938775510203,Premium Value,Highly Promo Dependent,Occasional Customer,0
1562,50,Male,Mississippi,Accessories,38,38.0,3.8,2.0,4.0,1.0,1.0,0.0,Bank Transfer,Standard,Neutral,0.22500000000000003,0.22500000000000003,0.02040816326530612,0.058823529411764705,0.52,1.0,1.0,0.0,0.09331032412965187,0.13612244897959183,0.11043517406962786,Low Value,Highly Promo Dependent,Bargain Hunter,0
1563,37,Male,Alabama,Accessories,75,75.0,3.2,23.0,26.0,1.0,1.0,0.0,Venmo,Next Day Air,Neutral,0.6875,0.6875,0.44897959183673464,0.49019607843137253,0.28000000000000025,1.0,1.0,0.0,0.5329006602641055,0.20469387755102045,0.4016179471788715,High Value,Highly Promo Dependent,Occasional Customer,0
1564,68,Male,Kansas,Clothing,44,44.0,4.3,8.0,52.0,1.0,1.0,0.0,Cash,Next Day Air,High Satisfaction,0.30000000000000004,0.30000000000000004,0.14285714285714285,0.9999999999999999,0.72,1.0,1.0,0.0,0.44714285714285706,0.22285714285714284,0.3574285714285714,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1565,22,Male,California,Accessories,33,33.0,4.5,30.0,4.0,1.0,1.0,0.0,Debit Card,Next Day Air,High Satisfaction,0.16250000000000003,0.16250000000000003,0.5918367346938774,0.058823529411764705,0.8,1.0,1.0,0.0,0.3031317527010804,0.37755102040816324,0.33289945978391355,Low Value,Highly Promo Dependent,Bargain Hunter,0
1566,58,Male,Idaho,Accessories,93,93.0,4.2,48.0,1.0,1.0,1.0,0.0,PayPal,Free Shipping,High Satisfaction,0.9125000000000001,0.9125000000000001,0.9591836734693877,0.0,0.6800000000000002,1.0,1.0,0.0,0.6574234693877551,0.4577551020408163,0.5775561224489796,Premium Value,Highly Promo Dependent,Potential Loyalist,0
1567,48,Male,Wyoming,Footwear,99,99.0,3.0,21.0,26.0,1.0,1.0,0.0,Cash,Free Shipping,Neutral,0.9875,0.9875,0.4081632653061224,0.49019607843137253,0.20000000000000018,1.0,1.0,0.0,0.6065741296518607,0.17244897959183675,0.4329240696278511,Premium Value,Highly Promo Dependent,Occasional Customer,0
1568,30,Male,Minnesota,Accessories,33,33.0,4.1,9.0,12.0,1.0,1.0,0.0,Cash,Standard,High Satisfaction,0.16250000000000003,0.16250000000000003,0.16326530612244897,0.21568627450980393,0.6399999999999999,1.0,1.0,0.0,0.17876200480192078,0.20897959183673467,0.19084903961584634,Low Value,Highly Promo Dependent,Bargain Hunter,0
1569,51,Male,Washington,Footwear,76,76.0,4.6,8.0,12.0,1.0,1.0,0.0,Debit Card,Store Pickup,High Satisfaction,0.7000000000000001,0.7000000000000001,0.14285714285714285,0.21568627450980393,0.8399999999999999,1.0,1.0,0.0,0.33184873949579835,0.25285714285714284,0.30025210084033616,High Value,Highly Promo Dependent,Occasional Customer,0
1570,20,Male,Hawaii,Clothing,63,63.0,2.9,29.0,52.0,1.0,1.0,0.0,Debit Card,Standard,Low Satisfaction,0.5375000000000001,0.5375000000000001,0.5714285714285714,0.9999999999999999,0.15999999999999992,1.0,1.0,0.0,0.6898214285714286,0.21142857142857138,0.4984642857142857,High Value,Highly Promo Dependent,Occasional Customer,0
1571,30,Male,Missouri,Clothing,41,41.0,4.8,3.0,4.0,1.0,1.0,0.0,Bank Transfer,Next Day Air,High Satisfaction,0.26250000000000007,0.26250000000000007,0.04081632653061225,0.058823529411764705,0.9199999999999999,1.0,1.0,0.0,0.11272358943577432,0.24224489795918366,0.16453211284513808,Medium Value,Highly Promo Dependent,Bargain Hunter,0
1572,28,Male,Colorado,Accessories,88,88.0,4.5,11.0,26.0,1.0,1.0,0.0,Bank Transfer,Next Day Air,High Satisfaction,0.8500000000000001,0.8500000000000001,0.2040816326530612,0.49019607843137253,0.8,1.0,1.0,0.0,0.4836914765906362,0.2612244897959184,0.3947046818727491,Premium Value,Highly Promo Dependent,Occasional Customer,0
1573,37,Male,Washington,Clothing,92,92.0,3.4,16.0,12.0,1.0,1.0,0.0,Debit Card,2-Day Shipping,Neutral,0.9000000000000001,0.9000000000000001,0.3061224489795918,0.21568627450980393,0.3600000000000001,1.0,1.0,0.0,0.4571548619447779,0.18183673469387757,0.34702761104441776,Premium Value,Highly Promo Dependent,Occasional Customer,0
1574,36,Male,North Dakota,Clothing,31,31.0,4.3,25.0,52.0,1.0,1.0,0.0,Debit Card,2-Day Shipping,High Satisfaction,0.1375,0.1375,0.4897959183673469,0.9999999999999999,0.72,1.0,1.0,0.0,0.5371683673469387,0.32693877551020406,0.45307653061224484,Low Value,Highly Promo Dependent,Bargain Hunter,0
1575,18,Male,Minnesota,Clothing,25,25.0,4.2,32.0,26.0,1.0,1.0,0.0,PayPal,Free Shipping,High Satisfaction,0.0625,0.0625,0.6326530612244897,0.49019607843137253,0.6800000000000002,1.0,1.0,0.0,0.41887004801920763,0.3597959183673469,0.3952403961584633,Low Value,Highly Promo Dependent,Bargain Hunter,0
1576,52,Male,California,Clothing,28,28.0,3.6,28.0,26.0,1.0,1.0,0.0,Cash,Next Day Air,Neutral,0.10000000000000003,0.10000000000000003,0.5510204081632653,0.49019607843137253,0.44000000000000017,1.0,1.0,0.0,0.39746698679471787,0.2753061224489796,0.3486026410564226,Low Value,Highly Promo Dependent,Bargain Hunter,0
1577,56,Male,Michigan,Clothing,75,75.0,3.7,36.0,12.0,1.0,1.0,0.0,PayPal,2-Day Shipping,Neutral,0.6875,0.6875,0.7142857142857142,0.21568627450980393,0.4800000000000002,1.0,1.0,0.0,0.5566701680672269,0.3342857142857143,0.4677163865546219,High Value,Highly Promo Dependent,Occasional Customer,0
1578,68,Male,Delaware,Footwear,34,34.0,4.0,7.0,26.0,1.0,1.0,0.0,Venmo,Standard,High Satisfaction,0.17500000000000004,0.17500000000000004,0.12244897959183673,0.49019607843137253,0.6000000000000001,1.0,1.0,0.0,0.24853841536614646,0.18673469387755104,0.22381692677070827,Low Value,Highly Promo Dependent,Bargain Hunter,0
1579,62,Male,California,Clothing,97,97.0,4.9,2.0,4.0,1.0,1.0,0.0,PayPal,2-Day Shipping,High Satisfaction,0.9625000000000001,0.9625000000000001,0.02040816326530612,0.058823529411764705,0.9600000000000002,1.0,1.0,0.0,0.31456032412965185,0.24612244897959187,0.28718517406962785,Premium Value,Highly Promo Dependent,Occasional Customer,0
1580,35,Male,Oklahoma,Outerwear,80,80.0,3.1,6.0,12.0,1.0,1.0,0.0,Bank Transfer,Free Shipping,Neutral,0.75,0.75,0.10204081632653061,0.21568627450980393,0.2400000000000002,1.0,1.0,0.0,0.3305222088835534,0.09061224489795924,0.23455822328931572,High Value,Highly Promo Dependent,Occasional Customer,0
1581,65,Male,North Dakota,Footwear,71,71.0,3.7,30.0,1.0,1.0,1.0,0.0,Cash,Standard,Neutral,0.6375000000000001,0.6375000000000001,0.5918367346938774,0.0,0.4800000000000002,1.0,1.0,0.0,0.427984693877551,0.2975510204081633,0.3758112244897959,High Value,Highly Promo Dependent,Occasional Customer,0
1582,69,Male,Ohio,Accessories,77,77.0,4.2,46.0,4.0,1.0,1.0,0.0,Cash,Free Shipping,High Satisfaction,0.7125,0.7125,0.9183673469387754,0.058823529411764705,0.6800000000000002,1.0,1.0,0.0,0.5987439975990396,0.44551020408163267,0.5374504801920769,High Value,Highly Promo Dependent,Potential Loyalist,0
